run_name,overall,total_illegal_ratio,musical,clothing accessory,electronic device,sports equipment,home appliance,game,tool,piece of women's clothing,vehicle,animal,outerwear,piece of jewelry,farm animal,mammal,hardware item,garden tool,body part,dessert,weapon,furniture,school supply,construction equipment,container,toy,medical equipment,breakfast food,vegetable,source of light,scientific equipment,arts and crafts item,food,drink,insect,candy,item of clothing,condiment,fruit,bird,kitchen tool,home decor item,safety equipment,sea animal,watercraft,seafood,office supply item,personal hygiene item,kitchen appliance,footwear,plant,protective clothing item,car part,fastener,headwear
align-dinov2+500m-things+hyp-abl50-7,0.996617050067659,0.0,1.0,1.0,1.0,1.0,1.0,0.9753086419753086,1.0,1.0,1.0,1.0,1.0,0.9859154929577464,1.0,1.0,0.9834710743801652,1.0,0.9655172413793104,1.0,0.989010989010989,1.0,1.0,0.9863013698630136,0.9950738916256158,1.0,1.0,1.0,1.0,0.9891304347826086,0.9850746268656716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9830508474576272,1.0,1.0,1.0,0.9824561403508772,1.0,1.0,1.0,1.0,1.0,0.9878048780487804,1.0,0.984375,1.0,1.0
align-dinov2+1b-llama-things+hyp-abl70-218,0.9945652173913044,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.967741935483871,1.0,1.0,1.0,1.0,0.9285714285714286,0.9583333333333334,1.0,1.0,1.0,0.925925925925926,0.9772727272727272,1.0,0.951219512195122,1.0,1.0,1.0,1.0,1.0,0.9761904761904762,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.967741935483871,1.0,1.0
align-dinov2+1b-llama-things+hyp-abl20cat-7,0.9969021684820626,0.0,,0.9963768115942028,1.0,,0.9926739926739928,0.995260663507109,,0.9960474308300395,,1.0,1.0,0.9801980198019802,1.0,,,1.0,0.9937106918238994,0.9963369963369964,0.9869281045751634,0.9927797833935018,1.0,,0.9934640522875816,,,,1.0,1.0,,0.9965986394557824,0.9990176817288802,0.9923076923076924,,0.9959016393442623,0.9980544747081712,,1.0,1.0,0.9956140350877192,,1.0,,0.9956140350877192,,,,0.9953488372093025,1.0,0.9966442953020134,,1.0,,0.9948717948717948
align-dinov2+1b-things+hyp-abl40cat-218,0.9959839357429718,0.0,,0.9855072463768116,0.9971910112359552,,,,0.9934782608695653,,0.9951807228915662,,1.0,,,,,,0.9937106918238994,,0.9934640522875816,0.9963898916967509,,,,,,,,,,0.9931972789115646,0.9990176817288802,,,,,,1.0,,1.0,,,,,,,,,,,,,0.9951219512195122,
align-dinov2+1b-things+hyp-abl40cat-42,0.99665327978581,0.0,,0.9927536231884058,0.9971910112359552,,,,0.9978260869565218,,0.9975903614457832,,1.0,,,,,,1.0,,0.9934640522875816,0.9963898916967509,,,,,,,,,,0.9965986394557824,0.9980353634577604,,,,,,0.9961089494163424,,0.9912280701754386,,,,,,,,,,,,,0.9951219512195122,
align-dinov2+500m-things+hyp-abl50-42,0.996617050067659,0.0,1.0,1.0,1.0,1.0,1.0,0.9876543209876544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9586776859504132,1.0,1.0,1.0,0.989010989010989,0.986842105263158,1.0,0.9863013698630136,1.0,1.0,0.989010989010989,1.0,1.0,1.0,1.0,0.9876543209876544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9824561403508772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9878048780487804,1.0,0.984375,1.0,1.0
align-dinov2+500m-things+hyp-abl40cat-7,0.994645247657296,0.0,,0.9855072463768116,0.99438202247191,,,,0.991304347826087,,1.0,,0.987012987012987,,,,,,0.9874213836477987,,0.9869281045751634,0.9963898916967509,,,,,,,,,,0.9965986394557824,0.9980353634577604,,,,,,1.0,,0.9956140350877192,,,,,,,,,,,,,1.0,
align-dinov2+1b-things+hyp-abl10cat-7,0.9953036944270508,0.0,1.0,0.9782608695652174,1.0,0.9975728155339806,0.9963369963369964,0.985781990521327,0.9978260869565218,0.9960474308300395,0.9927710843373494,1.0,1.0,0.99009900990099,1.0,1.0,0.9876237623762376,,0.9874213836477987,,0.9803921568627452,,1.0,0.9885057471264368,,0.9927272727272728,0.9924242424242424,,1.0,1.0,,0.9931972789115646,0.9970530451866404,0.9923076923076924,1.0,0.9959016393442623,,1.0,0.9961089494163424,1.0,0.9912280701754386,1.0,0.9921259842519684,,0.9956140350877192,1.0,1.0,,0.9953488372093025,1.0,0.9932885906040269,0.9792746113989638,,0.9951219512195122,1.0
align-dinosiglip+1b-llama-chat-things+hyp-abl90-218,0.9898373983739838,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.9285714285714286,1.0,1.0,,1.0,1.0,,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.972972972972973,1.0,1.0,,1.0,1.0,1.0,0.9230769230769232,1.0,1.0,,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
align-siglip+500m-things+hyp-abl90-218,0.9939024390243902,0.0,1.0,1.0,1.0,1.0,0.9090909090909092,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.972972972972973,1.0,0.9333333333333332,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
align-dinov2+1b-things+hyp-abl10-218,0.9963285910968334,0.0,0.9957446808510638,0.9953917050691244,0.9966777408637874,0.9943502824858758,1.0,0.9947368421052633,0.9973118279569892,1.0,1.0,1.0,1.0,1.0,0.9878048780487804,1.0,0.9886039886039886,1.0,0.984251968503937,0.9955555555555556,0.9883268482490272,0.99163179916318,1.0,0.9813084112149532,0.9923469387755102,0.982608695652174,0.9954545454545456,1.0,1.0,0.9950980392156864,1.0,1.0,0.9976076555023924,0.9859154929577464,1.0,0.9902912621359224,1.0,1.0,0.995575221238938,1.0,1.0,1.0,0.9948717948717948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9961538461538462,0.9870967741935484,0.9901960784313726,1.0,1.0
align-dinosiglip+1b-llama-chat-things+hyp-abl50-7,0.9948128101037438,0.0,1.0,0.9861111111111112,1.0,0.9855072463768116,1.0,1.0,0.9809523809523808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975206611570248,1.0,1.0,1.0,1.0,1.0,0.9852941176470588,0.9726027397260274,0.9950738916256158,1.0,0.989010989010989,1.0,1.0,0.9891304347826086,0.9850746268656716,0.9876543209876544,1.0,1.0,1.0,1.0,0.9928057553956836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9824561403508772,1.0,1.0,0.9743589743589745,1.0,1.0,0.9878048780487804,0.9777777777777776,1.0,0.984126984126984,1.0
align-dinov2+1b-llama-chat-things+hyp-abl20cat-218,0.996402518237234,0.0,,0.9855072463768116,0.9971910112359552,,1.0,0.981042654028436,,0.9960474308300395,,1.0,1.0,0.995049504950495,1.0,,,1.0,0.9937106918238994,0.9926739926739928,0.9836601307189542,1.0,0.9959183673469388,,0.989106753812636,,,,1.0,1.0,,1.0,0.9980353634577604,1.0,,0.9959016393442623,1.0,,0.9961089494163424,1.0,0.9912280701754386,,0.9921259842519684,,1.0,,,,0.9906976744186048,1.0,0.9966442953020134,,1.0,,1.0
align-dinov2+1b-llama-chat-things+hyp-abl30-42,0.998172514619883,0.0,1.0,1.0,1.0,1.0,0.9930555555555556,1.0,1.0,1.0,0.9959349593495936,1.0,1.0,1.0,1.0,1.0,0.995260663507109,1.0,0.9888888888888888,1.0,0.9938271604938272,1.0,1.0,0.9924242424242424,0.9884169884169884,1.0,0.9944444444444444,1.0,1.0,1.0,1.0,0.9941520467836256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9847328244274808,1.0,0.9821428571428572
