run_name,overall,total_illegal_ratio,body part,animal,clothing accessory,electronic device,home appliance,game,furniture,piece of women's clothing,car part,footwear,watercraft,vegetable,outerwear,food,weapon,piece of jewelry,farm animal,plant,garden tool,fruit,source of light,dessert,item of clothing,drink,bird,container,arts and crafts item,kitchen appliance,headwear,school supply,kitchen tool,candy,safety equipment,tool,vehicle,fastener,mammal,hardware item,musical,sports equipment,seafood,insect,office supply item,protective clothing item,medical equipment,home decor item,construction equipment,toy,condiment,personal hygiene item,breakfast food,scientific equipment,sea animal
align-dinov2+1b-things+hyp-abl70-local-shuffled-42,0.9965312190287412,0.0,1.0,1.0,0.96,1.0,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9814814814814816,1.0,1.0,1.0,0.9761904761904762,1.0,1.0,1.0
align-dinov2+1b-llama-chat-things+hyp-abl50-shuffled-218,0.9904782993799824,0.0,0.925925925925926,0.9949748743718592,1.0,1.0,0.9859154929577464,1.0,1.0,1.0,1.0,1.0,0.9824561403508772,1.0,1.0,0.9900332225913622,1.0,0.9705882352941176,1.0,0.9873417721518988,1.0,1.0,0.9895833333333334,0.9866666666666668,0.9791666666666666,0.9886363636363636,0.9705882352941176,0.9951690821256038,0.963855421686747,0.9761904761904762,1.0,1.0,0.984126984126984,1.0,1.0,1.0,0.9817073170731708,0.9836065573770492,0.9827586206896552,0.9763779527559056,0.9902912621359224,0.993006993006993,0.967741935483871,1.0,1.0,1.0,0.9871794871794872,0.9823008849557522,1.0,0.9895833333333334,1.0,0.9775280898876404,1.0,1.0,1.0
align-dinov2+1b-things+hyp-abl30-local-shuffled-7,0.997314453125,0.0,1.0,1.0,0.9927536231884058,1.0,0.9856115107913668,0.9929078014184396,1.0,1.0,0.9924242424242424,1.0,1.0,1.0,1.0,1.0,1.0,0.9882352941176472,0.9886363636363636,0.9939024390243902,1.0,0.992,1.0,0.9935064935064936,1.0,1.0,1.0,0.9846153846153848,0.9937888198757764,1.0,1.0,1.0,1.0,1.0,0.992063492063492,0.9952153110047848,1.0,1.0,1.0,1.0,1.0,0.9917355371900828,1.0,1.0,1.0,1.0,1.0,0.994186046511628,1.0,1.0,0.9905660377358492,1.0,1.0,0.99009900990099,1.0
align-dinov2+1b-llama-chat-things+hyp-abl90-local-shuffled-42,0.97165991902834,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.5,1.0,0.9,1.0,0.9411764705882352,1.0,0.875,1.0,1.0,0.7142857142857143,0.875,1.0,,1.0,1.0,,0.9375,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.875,,1.0,1.0
align-dinov2+500m-things+hyp-abl90-local-shuffled-218,0.9979757085020244,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.6666666666666666,1.0
align-dinov2+1b-llama-chat-things+hyp-abl70-shuffled-7,0.6793478260869565,0.0,0.5454545454545454,0.7121212121212122,0.8181818181818182,0.5714285714285714,0.8461538461538461,0.3409090909090909,0.68,0.8709677419354839,0.5588235294117647,0.5,0.8,0.6666666666666666,0.7586206896551724,0.8,0.5471698113207547,0.55,0.9,0.6153846153846154,0.9285714285714286,0.5526315789473685,0.5555555555555556,0.8181818181818182,0.7884615384615384,0.4102564102564102,0.75,0.90625,0.7142857142857143,0.6666666666666666,0.75,0.6923076923076923,0.5,0.7931034482758621,0.7647058823529411,0.4814814814814814,0.7011494252873564,0.8,0.6666666666666666,0.5352112676056338,0.6444444444444445,0.6595744680851063,0.9333333333333332,0.7857142857142857,0.4166666666666667,0.9714285714285714,0.6538461538461539,0.6666666666666666,0.6511627906976745,0.55,0.25,0.574468085106383,0.7142857142857143,0.7666666666666667,0.8461538461538461
align-dinov2+1b-things+hyp-abl10cat-shuffled-42,0.9868193943197866,0.0,0.9875,0.9932885906040269,0.974910394265233,0.9945054945054944,0.9891304347826086,0.9953488372093025,,0.9689922480620154,,0.9863636363636364,0.9830508474576272,0.9832775919732442,0.9730941704035876,0.9931840311587148,0.9968051118210862,0.9752475247524752,0.981651376146789,1.0,,0.9836065573770492,0.9872340425531916,,,0.9962825278810408,0.9963369963369964,,0.9826388888888888,0.9908256880733946,0.9948717948717948,0.9737991266375546,0.9834710743801652,0.9920948616600792,1.0,0.9915433403805496,0.973621103117506,0.9579439252336448,0.989106753812636,0.9854721549636803,0.9887218045112782,0.972972972972973,0.9748743718592964,0.9946524064171124,0.98,0.9855072463768116,0.984251968503937,0.9965397923875432,0.9849624060150376,0.9816849816849816,1.0,,,,
align-dinov2+1b-things+hyp-abl10cat-shuffled-218,0.9886238820021968,0.0,0.99375,0.9892617449664428,0.985663082437276,1.0,0.9927536231884058,0.9953488372093025,,0.9883720930232558,,0.9954545454545456,0.9830508474576272,0.9899665551839464,0.9910313901345292,0.991236611489776,1.0,0.9801980198019802,0.9954128440366972,0.9965753424657534,,0.9877049180327868,0.9829787234042552,,,0.9962825278810408,0.989010989010989,,0.9756944444444444,0.9908256880733946,0.9846153846153848,0.9737991266375546,0.975206611570248,0.9920948616600792,0.9839357429718876,0.9809725158562368,0.9760191846522782,1.0,0.9912854030501088,0.980629539951574,0.9887218045112782,0.9926289926289926,0.9798994974874372,0.9893048128342246,0.985,1.0,0.9881889763779528,0.9930795847750864,0.9924812030075189,0.9816849816849816,0.99,,,,
align-dinov2+500m-things+hyp-abl90-local-shuffled-7,0.9979757085020244,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,0.9090909090909092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
align-dinov2+1b-llama-things+hyp-abl10-shuffled-42,0.9897255022235854,0.0,0.992248062015504,0.9935379644588044,0.9864864864864864,0.9904458598726116,0.991701244813278,0.9948717948717948,0.9878048780487804,0.990950226244344,0.9953488372093025,1.0,0.9947089947089948,0.9912663755458516,0.9828571428571428,0.9952550415183868,0.9885057471264368,0.9883720930232558,0.9803921568627452,0.9881889763779528,1.0,0.9952830188679244,0.9754901960784312,0.990990990990991,0.9953488372093025,1.0,0.9878542510121456,0.989821882951654,0.9832635983263598,0.9783783783783784,1.0,0.9705882352941176,0.9948186528497408,1.0,0.979381443298969,0.9841688654353562,0.9916897506925209,0.9766081871345028,0.9946524064171124,0.9972067039106144,0.9914893617021276,0.976878612716763,1.0,0.9817073170731708,0.9655172413793104,0.9876543209876544,0.9761904761904762,0.992156862745098,0.990950226244344,0.981981981981982,1.0,0.9805825242718448,0.9943502824858758,0.995475113122172,0.9950248756218906
align-dinov2+500m-things+hyp-abl30cat-shuffled-218,0.986490329920364,0.0,,0.9892617449664428,,0.9862637362637364,,,0.9755244755244756,,0.9828326180257512,0.9954545454545456,0.9830508474576272,,,,0.9936102236421726,0.9851485148514852,,0.9931506849315068,0.9842931937172776,,0.9957446808510638,,0.9921875,0.9925650557620818,,,,,0.9897435897435898,,,,,,0.988009592326139,,0.9869281045751634,0.9903147699757868,0.981203007518797,,0.9798994974874372,,,0.9951690821256038,0.9606299212598424,,,0.9853479853479854,,0.9681274900398408,,,
align-dinosiglip+1b-llama-chat-things+hyp-abl20cat-shuffled-218,0.9923832431348968,0.0,0.99375,0.995973154362416,0.989247311827957,1.0,0.9963768115942028,0.9953488372093025,0.9790209790209792,0.9883720930232558,0.9828326180257512,0.9954545454545456,0.9915254237288136,0.9732441471571908,0.9955156950672646,0.9961051606621228,0.987220447284345,0.99009900990099,0.9908256880733946,0.9965753424657534,1.0,0.9959016393442623,1.0,0.9855072463768116,0.990234375,0.9962825278810408,0.989010989010989,0.9956331877729258,0.9895833333333334,0.9954128440366972,0.9948717948717948,0.9912663755458516,0.9917355371900828,0.9920948616600792,0.9919678714859438,,,,,,,,,,,,,,,,,,,,
align-dinov2+500m-things+hyp-abl50-shuffled-218,0.9900354295837024,0.0,1.0,0.9949748743718592,0.987012987012987,0.9915254237288136,1.0,1.0,1.0,0.9873417721518988,1.0,1.0,1.0,0.9882352941176472,1.0,0.9933554817275748,1.0,0.9705882352941176,1.0,1.0,1.0,1.0,1.0,0.9733333333333334,0.9791666666666666,1.0,0.9852941176470588,0.9855072463768116,0.963855421686747,0.9761904761904762,1.0,1.0,1.0,1.0,1.0,1.0,0.9939024390243902,0.9672131147540984,0.9827586206896552,0.9921259842519684,0.9902912621359224,0.972027972027972,0.935483870967742,1.0,0.9642857142857144,1.0,1.0,0.9646017699115044,0.974025974025974,1.0,1.0,0.9775280898876404,1.0,1.0,1.0
align-dinov2+500m-things+hyp-abl50-local-shuffled-218,0.99734395750332,0.0,1.0,1.0,1.0,1.0,1.0,0.9743589743589745,1.0,1.0,0.9836065573770492,1.0,1.0,1.0,1.0,0.9966996699669968,0.978494623655914,1.0,1.0,1.0,0.9807692307692308,0.9850746268656716,1.0,1.0,1.0,1.0,1.0,0.995049504950495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9906542056074766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9879518072289156,1.0,1.0,0.9896907216494846,1.0,1.0,1.0,1.0,1.0
align-dinov2+500m-things+hyp-abl20cat-shuffled-42,0.9890759671276808,0.0,1.0,0.9932885906040269,0.992831541218638,0.9945054945054944,0.9927536231884058,0.9906976744186048,0.993006993006993,0.9806201550387597,0.9871244635193132,0.9954545454545456,0.9830508474576272,0.9899665551839464,0.9955156950672646,0.991236611489776,0.987220447284345,0.9851485148514852,0.9862385321100916,0.9965753424657534,0.9842931937172776,0.971311475409836,0.9829787234042552,0.9746376811594204,0.98828125,0.9962825278810408,0.9853479853479854,0.9912663755458516,0.9895833333333334,0.9908256880733946,0.9846153846153848,0.982532751091703,0.9834710743801652,0.9881422924901184,0.9919678714859438,,,,,,,,,,,,,,,,,,,,
align-dinov2+1b-llama-chat-things+hyp-abl70-local-shuffled-218,0.9826560951437068,0.0,0.9565217391304348,1.0,0.96,0.9571428571428572,1.0,0.8378378378378378,0.9285714285714286,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9487179487179488,1.0,0.968421052631579,0.975609756097561,1.0,1.0,0.96,1.0,0.935483870967742,0.9393939393939394,1.0,1.0,1.0,1.0,1.0,1.0,0.9787234042553192,1.0,0.9666666666666668,1.0,1.0,1.0,0.9629629629629628,1.0,1.0,1.0,0.9761904761904762,1.0,0.896551724137931,1.0
align-dinov2+1b-things+hyp-abl50-shuffled-42,0.9900354295837024,0.0,0.9629629629629628,0.9949748743718592,0.987012987012987,1.0,1.0,1.0,0.987012987012987,0.9746835443037974,1.0,1.0,1.0,1.0,0.9473684210526316,0.9933554817275748,1.0,0.9852941176470588,1.0,0.9873417721518988,1.0,1.0,0.9895833333333334,1.0,0.9791666666666666,0.9886363636363636,0.9852941176470588,0.9951690821256038,1.0,0.9761904761904762,1.0,0.9848484848484848,0.9682539682539684,1.0,0.981132075471698,0.981132075471698,0.9878048780487804,0.9836065573770492,1.0,0.968503937007874,1.0,0.986013986013986,1.0,1.0,1.0,1.0,1.0,0.9823008849557522,0.987012987012987,0.9895833333333334,1.0,0.9550561797752808,1.0,0.9863013698630136,1.0
align-dinosiglip+1b-things+hyp-abl20cat-shuffled-218,0.9928843455602324,0.0,0.9875,0.9932885906040269,0.996415770609319,0.9917582417582418,0.9927536231884058,0.9953488372093025,0.9895104895104896,0.9844961240310076,0.9914163090128756,0.9954545454545456,0.9872881355932204,0.9966555183946488,0.9955156950672646,0.9961051606621228,0.987220447284345,0.99009900990099,1.0,0.9931506849315068,1.0,1.0,0.9957446808510638,0.9855072463768116,0.990234375,1.0,0.9853479853479854,0.9934497816593888,0.9861111111111112,0.9954128440366972,0.9897435897435898,0.9912663755458516,0.987603305785124,1.0,0.9959839357429718,,,,,,,,,,,,,,,,,,,,
align-dinov2+1b-llama-things+hyp-abl50-local-shuffled-7,0.9962372731297034,0.0,1.0,1.0,1.0,0.9914529914529916,1.0,0.9871794871794872,0.9879518072289156,1.0,1.0,1.0,1.0,1.0,1.0,0.9966996699669968,0.989247311827957,1.0,1.0,1.0,1.0,0.9850746268656716,1.0,1.0,1.0,1.0,1.0,0.9851485148514852,1.0,1.0,1.0,1.0,0.9666666666666668,0.9864864864864864,1.0,0.9813084112149532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9879518072289156,1.0,1.0,1.0,0.984126984126984,1.0,1.0,0.9859154929577464,1.0
align-dinov2+1b-llama-chat-things+hyp-abl10-shuffled-218,0.9901855543628276,0.0,1.0,0.9919224555735056,0.981981981981982,0.9936305732484076,0.9875518672199172,0.9948717948717948,0.991869918699187,0.986425339366516,0.9953488372093025,0.9720670391061452,0.9894179894179894,0.9912663755458516,0.9828571428571428,0.9952550415183868,1.0,0.994186046511628,0.9934640522875816,0.9960629921259844,0.9923664122137404,0.9905660377358492,0.9950980392156864,0.990990990990991,0.9906976744186048,0.9953488372093025,0.9838056680161944,0.989821882951654,0.9832635983263598,0.9837837837837838,0.9873417721518988,0.9705882352941176,0.9689119170984456,0.9953271028037384,1.0,0.9947229551451188,0.9889196675900276,0.9824561403508772,0.9946524064171124,0.994413407821229,0.9914893617021276,0.9884393063583816,0.9935064935064936,1.0,0.9827586206896552,0.9814814814814816,0.9761904761904762,0.9882352941176472,1.0,0.972972972972973,1.0,0.9805825242718448,1.0,0.990950226244344,0.9950248756218906
align-dinov2+1b-llama-things+hyp-abl70-shuffled-218,0.9861660079051384,0.0,1.0,0.9848484848484848,1.0,1.0,1.0,0.9772727272727272,0.98,1.0,1.0,1.0,1.0,0.9523809523809524,1.0,0.9615384615384616,1.0,0.95,1.0,0.9743589743589745,1.0,1.0,0.9777777777777776,1.0,1.0,1.0,1.0,1.0,0.979591836734694,1.0,1.0,1.0,0.8333333333333334,0.9655172413793104,1.0,0.925925925925926,0.9770114942528736,0.95,1.0,0.9859154929577464,1.0,0.9787234042553192,1.0,1.0,1.0,1.0,0.9230769230769232,1.0,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,1.0
align-dinov2+1b-llama-chat-things+hyp-abl30cat-shuffled-42,0.9832195676905574,0.0,,0.9946308724832216,,0.9917582417582418,,,0.9895104895104896,,0.9785407725321889,0.9818181818181818,0.9491525423728814,,,,0.9904153354632588,0.9752475247524752,,0.9897260273972602,0.9842931937172776,,0.9787234042553192,,0.986328125,0.9888475836431226,,,,,0.9948717948717948,,,,,,0.9712230215827338,,0.9869281045751634,0.9878934624697336,0.9661654135338346,,0.964824120603015,,,0.9903381642512076,0.968503937007874,,,0.989010989010989,,0.9800796812749004,,,
align-dinov2+1b-llama-chat-things+hyp-abl90-local-shuffled-218,0.951417004048583,0.0,1.0,1.0,0.5,1.0,1.0,0.8125,1.0,1.0,1.0,0.9166666666666666,,1.0,,1.0,1.0,1.0,1.0,0.9444444444444444,0.8181818181818182,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0,1.0,0.9705882352941176,1.0,1.0,0.8,1.0,0.8571428571428571,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,0.75,0.6666666666666666,1.0,0.75,0.75,,0.0,1.0
align-dinov2+1b-things+hyp-abl30-shuffled-7,0.9904552129221732,0.0,0.989247311827957,1.0,1.0,0.984924623115578,1.0,0.993103448275862,0.9932432432432432,0.978102189781022,0.9924242424242424,1.0,0.9865771812080536,0.9769230769230768,1.0,0.9909584086799276,0.9941520467836256,0.9642857142857144,1.0,0.9936708860759492,0.9753086419753086,0.991869918699187,0.9915966386554622,1.0,0.996138996138996,0.986013986013986,0.9858156028368794,0.9922779922779924,0.9885057471264368,0.9917355371900828,0.991150442477876,0.9758064516129032,1.0,1.0,0.9618320610687024,0.9859154929577464,0.9878048780487804,0.9915966386554622,0.995049504950495,1.0,0.9655172413793104,0.9919028340080972,1.0,1.0,0.9775280898876404,1.0,0.9821428571428572,0.99375,1.0,0.9850746268656716,0.9902912621359224,0.9864864864864864,0.9741379310344828,1.0,0.9908256880733946
align-dinosiglip+1b-things+hyp-abl30cat-shuffled-218,0.992320819112628,0.0,,0.9946308724832216,,0.9972527472527472,,,0.9895104895104896,,0.9828326180257512,0.990909090909091,0.9915254237288136,,,,0.9904153354632588,0.9851485148514852,,0.9965753424657534,0.9947643979057592,,0.9957446808510638,,0.994140625,0.9925650557620818,,,,,1.0,,,,,,0.9928057553956836,,0.9956427015250544,0.9927360774818402,0.9736842105263158,,0.9949748743718592,,,0.9951690821256038,0.9921259842519684,,,0.9853479853479854,,0.99601593625498,,,
align-dinov2+500m-things+hyp-abl10-shuffled-7,0.988345345805858,0.0,0.9844961240310076,0.9935379644588044,0.990990990990991,0.9904458598726116,0.983402489626556,1.0,0.983739837398374,0.990950226244344,1.0,0.988826815642458,1.0,0.9694323144104804,0.9885714285714284,0.9905100830367736,0.992337164750958,0.9883720930232558,0.9869281045751634,0.9960629921259844,1.0,0.9858490566037736,0.9803921568627452,0.9954954954954957,0.9906976744186048,0.9953488372093025,0.9757085020242916,0.9745547073791349,0.9790794979079498,0.9945945945945946,1.0,0.9705882352941176,0.9896373056994818,1.0,0.9845360824742267,0.9894459102902374,0.9833795013850416,0.9649122807017544,0.9919786096256684,0.994413407821229,0.9829787234042552,0.9855491329479767,0.9675324675324676,0.9939024390243902,0.9827586206896552,0.9876543209876544,0.9714285714285714,0.992156862745098,1.0,0.990990990990991,0.9934640522875816,0.9805825242718448,0.9943502824858758,0.995475113122172,0.9950248756218906
align-dinov2+1b-llama-things+hyp-abl90-shuffled-7,0.9939024390243902,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909092,1.0,1.0,1.0,,0.9523809523809524,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
align-dinov2+1b-llama-chat-things+hyp-abl40cat-shuffled-218,0.9880794701986756,0.0,1.0,,0.982078853046595,0.9917582417582418,,,0.986013986013986,,,,,,0.9955156950672646,0.9902629016553068,0.9904153354632588,,,,,0.9959016393442623,,,,,,,0.96875,,,,0.9834710743801652,,,0.9873150105708244,0.9856115107913668,0.9906542056074766,,,,,,,,,,,,,,,,,
align-dinov2+500m-things+hyp-abl70-local-shuffled-7,0.9965312190287412,0.0,0.9565217391304348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9846153846153848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9818181818181818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.9814814814814816,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,1.0
align-dinov2+1b-llama-things+hyp-abl30-local-shuffled-42,0.99658203125,0.0,1.0,1.0,1.0,0.9950980392156864,0.9928057553956836,0.9929078014184396,1.0,1.0,0.9924242424242424,1.0,1.0,1.0,1.0,1.0,0.9938650306748468,1.0,0.9886363636363636,1.0,0.9875,0.992,0.9916666666666668,0.9935064935064936,1.0,1.0,1.0,0.9846153846153848,0.9937888198757764,1.0,1.0,1.0,1.0,1.0,0.9761904761904762,0.9904306220095692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9916666666666668,0.9767441860465116,0.994186046511628,1.0,1.0,1.0,0.9933774834437086,1.0,0.99009900990099,1.0
align-dinov2+1b-llama-things+hyp-abl30cat-shuffled-42,0.9896188850967008,0.0,,0.9932885906040269,,0.9945054945054944,,,0.9895104895104896,,0.9914163090128756,0.990909090909091,0.9872881355932204,,,,1.0,0.9851485148514852,,0.9965753424657534,0.9842931937172776,,0.9787234042553192,,0.986328125,0.9962825278810408,,,,,1.0,,,,,,0.9832134292565948,,0.9869281045751634,0.9903147699757868,0.9924812030075189,,0.9899497487437184,,,0.9855072463768116,0.9881889763779528,,,0.9816849816849816,,0.9840637450199204,,,
align-dinov2+1b-things+hyp-abl70-shuffled-42,0.9920948616600792,0.0,1.0,1.0,1.0,0.9857142857142858,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9333333333333332,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,0.9743589743589745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9895833333333334,0.9591836734693876,1.0,1.0,1.0,1.0,1.0,1.0,0.9629629629629628,0.9770114942528736,1.0,1.0,1.0,1.0,0.9893617021276596,1.0,1.0,1.0,1.0,0.9807692307692308,1.0,1.0,0.975,1.0,0.9787234042553192,0.9642857142857144,1.0,1.0
align-dinov2+500m-things+hyp-abl90-shuffled-42,0.9939024390243902,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,0.9411764705882352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,0.9444444444444444,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,,1.0,1.0
align-dinov2+1b-llama-chat-things+hyp-abl20cat-shuffled-42,0.9916816997394268,0.0,0.99375,0.995973154362416,0.985663082437276,0.9945054945054944,0.9963768115942028,1.0,0.9965034965034965,0.9806201550387597,0.9957081545064378,0.9863636363636364,0.9872881355932204,0.9899665551839464,1.0,0.9892891918208374,1.0,0.99009900990099,0.9908256880733946,0.9931506849315068,0.9895287958115184,0.9918032786885246,0.9957446808510638,0.9927536231884058,0.984375,1.0,0.9853479853479854,0.9847161572052402,0.9895833333333334,0.9908256880733946,0.9948717948717948,0.9737991266375546,0.9958677685950412,1.0,1.0,,,,,,,,,,,,,,,,,,,,
align-dinosiglip+1b-things+hyp-abl10cat-shuffled-42,0.990742193629374,0.0,1.0,0.9946308724832216,0.982078853046595,0.9945054945054944,0.9818840579710144,0.9953488372093025,,0.9883720930232558,,0.9863636363636364,0.9788135593220338,0.9899665551839464,1.0,0.997078870496592,0.987220447284345,0.99009900990099,0.9954128440366972,0.9897260273972602,,0.9918032786885246,0.9914893617021276,,,0.9888475836431226,0.9816849816849816,,0.9895833333333334,0.9954128440366972,1.0,0.9868995633187772,0.9917355371900828,0.9802371541501976,0.9959839357429718,0.9873150105708244,0.9928057553956836,0.9813084112149532,0.989106753812636,1.0,0.981203007518797,0.995085995085995,0.964824120603015,1.0,0.99,0.9903381642512076,0.9921259842519684,0.9896193771626296,0.9887218045112782,0.9926739926739928,0.995,,,,
align-dinosiglip+500m-things+hyp-abl10cat-shuffled-7,0.9903499136984152,0.0,1.0,1.0,0.978494623655914,0.9945054945054944,0.9891304347826086,0.9953488372093025,,0.9883720930232558,,0.9863636363636364,0.9915254237288136,0.979933110367893,0.9955156950672646,0.9931840311587148,0.9904153354632588,0.995049504950495,0.9954128440366972,0.9965753424657534,,0.9918032786885246,0.9872340425531916,,,0.9962825278810408,0.989010989010989,,0.9861111111111112,0.9908256880733946,0.9846153846153848,1.0,0.9917355371900828,0.9960474308300395,0.9919678714859438,0.9915433403805496,0.9808153477218226,0.985981308411215,0.9912854030501088,0.9903147699757868,0.981203007518797,0.9877149877149876,0.984924623115578,0.9893048128342246,0.995,0.9951690821256038,0.9724409448818898,0.9826989619377162,0.981203007518797,0.989010989010989,1.0,,,,
align-dinov2+500m-things+hyp-abl10-local-shuffled-42,0.9967175572519084,0.0,0.9846153846153848,1.0,0.9954337899543378,0.9935275080906149,0.9956896551724138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9948186528497408,0.995249406175772,0.9923954372623576,0.9883720930232558,1.0,0.9962121212121212,1.0,0.995575221238938,1.0,1.0,1.0,0.9905660377358492,1.0,0.9923857868020304,0.9957446808510638,0.994475138121547,1.0,1.0,0.9891891891891892,0.9953488372093025,0.9947643979057592,0.9946091644204852,1.0,0.994186046511628,1.0,0.9943977591036416,1.0,0.9943661971830986,1.0,1.0,1.0,0.9942528735632185,0.9818181818181818,0.9961089494163424,1.0,1.0,1.0,1.0,1.0,0.9903846153846154,1.0
align-dinov2+1b-llama-chat-things+hyp-abl90-shuffled-7,0.5955284552845529,0.0,0.6666666666666666,0.5,0.0,0.0,0.3636363636363636,0.6666666666666666,1.0,0.3636363636363636,1.0,0.2727272727272727,,0.0833333333333333,,0.7272727272727273,0.6666666666666666,0.625,1.0,0.8235294117647058,0.3636363636363636,0.0,0.2857142857142857,0.5714285714285714,1.0,1.0,0.5,0.6944444444444444,0.4,0.1428571428571428,0.0,0.2727272727272727,0.7777777777777778,0.3333333333333333,0.0,,0.5714285714285714,0.0,,0.4666666666666667,0.6666666666666666,0.6,,,0.25,,0.625,1.0,1.0,1.0,0.5,0.6666666666666666,,0.75,0.8888888888888888
align-dinov2+1b-things+hyp-abl40cat-shuffled-7,0.9889624724061812,0.0,0.99375,,0.985663082437276,0.9917582417582418,,,0.986013986013986,,,,,,0.9775784753363228,0.991236611489776,0.9904153354632588,,,,,0.9959016393442623,,,,,,,0.9756944444444444,,,,0.9958677685950412,,,0.9915433403805496,0.9808153477218226,1.0,,,,,,,,,,,,,,,,,
align-dinov2+1b-things+hyp-abl10-local-shuffled-42,0.9959541984732824,0.0,0.9923076923076924,0.9984709480122324,0.9908675799086758,0.9902912621359224,0.9956896551724138,0.9895833333333334,0.9958333333333332,0.9907407407407408,0.9903846153846154,0.994413407821229,1.0,1.0,0.9896373056994818,0.996437054631829,0.9923954372623576,1.0,1.0,1.0,0.9928057553956836,1.0,1.0,1.0,1.0,0.9952830188679244,1.0,0.9949238578680204,1.0,1.0,0.99375,1.0,1.0,0.9813953488372092,0.9895287958115184,0.9973045822102424,1.0,0.994186046511628,1.0,0.988795518207283,1.0,0.991549295774648,1.0,1.0,1.0,0.9885057471264368,0.9863636363636364,0.9961089494163424,1.0,0.9956140350877192,1.0,1.0,1.0,0.9903846153846154,0.9946236559139784
align-dinov2+1b-things+hyp-abl30-shuffled-42,0.9908223201174744,0.0,0.967741935483871,1.0,0.9928571428571428,1.0,0.9931972789115646,0.9793103448275862,0.9932432432432432,0.948905109489051,0.9772727272727272,0.982608695652174,0.9865771812080536,1.0,1.0,0.992766726943942,1.0,0.988095238095238,1.0,0.9873417721518988,0.9876543209876544,1.0,1.0,0.9875,0.996138996138996,1.0,0.9929078014184396,0.9845559845559846,0.9942528735632185,1.0,0.9823008849557522,0.967741935483871,0.9809523809523808,1.0,1.0,0.9906103286384976,0.9878048780487804,0.9915966386554622,1.0,0.9904306220095692,0.993103448275862,0.9838056680161944,1.0,1.0,0.9775280898876404,0.9907407407407408,0.9761904761904762,0.98125,1.0,0.9850746268656716,1.0,1.0,0.9913793103448276,0.9904761904761904,1.0
